Severity,Mean,Std,Accuracy
1,0.9699999984353783,2.222669831529484e-16,0.998
2,0.9399999968707565,3.3340047472942265e-16,1.0
3,0.9099999919533733,3.3340047472942265e-16,0.996
4,0.879999993741512,2.222669831529484e-16,0.99
5,0.8499999955296519,2.222669831529484e-16,0.99
6,0.8199999839067457,2.222669831529484e-16,0.986
7,0.7899999856948855,2.222669831529484e-16,0.986
8,0.7599999874830243,2.222669831529484e-16,0.986
9,0.7299999892711639,0.0,0.984
10,0.6999999910593036,2.222669831529484e-16,0.976
11,0.6699999928474424,2.222669831529484e-16,0.974
12,0.6399999678134918,0.0,0.964
13,0.6099999696016312,0.0,0.958
14,0.5799999713897706,0.0,0.926
15,0.5500000268220901,0.0,0.918
16,0.5200000286102294,1.111334915764742e-16,0.88
17,0.4900000035762789,1.6670023736471132e-16,0.866
18,0.46000003218650837,1.6670023736471132e-16,0.834
19,0.4300000071525574,0.0,0.816
20,0.40000003576278687,0.0,0.802
21,0.3700000107288359,1.111334915764742e-16,0.758
22,0.3399999856948854,1.6670023736471132e-16,0.724
23,0.31000001430511487,1.6670023736471132e-16,0.712
24,0.2799999892711638,5.55667457882371e-17,0.662
25,0.2500000178813933,5.55667457882371e-17,0.582
26,0.21999999284744257,8.335011868235566e-17,0.556
27,0.19000002145767206,8.335011868235566e-17,0.46
28,0.1599999964237213,0.0,0.404
29,0.1300000250339508,0.0,0.322
